,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner
1078,2016,13,TampaBay,SanDiego,,-3.5,Team 1,Team 2,48%,52%,28.0,21.0,49.0,,Team 1
1079,2016,13,Washington,Arizona,,-2.5,Team 1,Team 2,51%,49%,23.0,31.0,54.0,,Team 2
1080,2016,13,NYGiants,Pittsburgh,,-6.5,Team 1,Team 2,58%,42%,14.0,24.0,38.0,,Team 2
1081,2016,13,Carolina,Seattle,,-8.5,Team 1,Team 2,49%,51%,7.0,40.0,47.0,,Team 2
1082,2016,13,Indianapolis,NYJets,,-1.0,Team 1,Team 2,61%,39%,41.0,10.0,51.0,,Team 1
1083,2016,14,Oakland,KansasCity,-3.5,-3.5,Team 2,Team 2,49%,51%,13.0,21.0,34.0,0.0,Team 2
1084,2016,14,Denver,Tennessee,-1.5,-2.0,Team 2,Team 2,60%,40%,10.0,13.0,23.0,0.5,Team 2
1085,2016,14,SanDiego,Carolina,-3.0,-1.0,Team 2,Team 2,41%,59%,16.0,28.0,44.0,-2.0,Team 2
1086,2016,14,Houston,Indianapolis,-4.5,-6.5,Team 2,Team 2,49%,51%,22.0,17.0,39.0,2.0,Team 1
1087,2016,14,Cincinnati,Cleveland,-4.0,-5.0,Team 1,Team 1,70%,30%,23.0,10.0,33.0,1.0,Team 1
1088,2016,14,Pittsburgh,Buffalo,-1.5,-2.0,Team 1,Team 1,66%,34%,27.0,20.0,47.0,0.5,Team 1
1089,2016,14,Arizona,Miami,-2.5,-2.0,Team 2,Team 1,62%,38%,23.0,26.0,49.0,-0.5,Team 2
1090,2016,14,Chicago,Detroit,-7.0,-7.5,Team 2,Team 2,25%,75%,17.0,20.0,37.0,0.5,Team 2
1091,2016,14,Minnesota,Jacksonville,-3.0,-3.5,Team 1,Team 1,75%,25%,25.0,16.0,41.0,0.5,Team 1
1092,2016,14,NewOrleans,TampaBay,0.0,-2.0,No Favorite,Team 2,34%,66%,11.0,16.0,27.0,2.0,Team 2
1093,2016,14,Washington,Philadelphia,-1.0,-2.5,Team 1,Team 1,75%,25%,27.0,22.0,49.0,1.5,Team 1
1094,2016,14,NYJets,SanFrancisco,-1.0,-3.0,Team 2,Team 2,44%,56%,23.0,17.0,40.0,2.0,Team 1
1095,2016,14,Seattle,GreenBay,-2.5,-3.0,Team 1,Team 1,39%,61%,10.0,38.0,48.0,0.5,Team 2
1096,2016,14,Atlanta,LosAngeles,-4.5,-5.0,Team 1,Team 1,67%,33%,42.0,14.0,56.0,0.5,Team 1
1097,2016,14,Dallas,NYGiants,-2.5,-3.5,Team 1,Team 1,54%,46%,7.0,10.0,17.0,1.0,Team 2
1098,2016,14,Baltimore,NewEngland,-9.0,-6.0,Team 2,Team 2,48%,52%,23.0,30.0,53.0,-3.0,Team 2
1099,2016,15,LosAngeles,Seattle,-12.5,-15.5,Team 2,Team 2,38%,62%,3.0,24.0,27.0,3.0,Team 2
1100,2016,15,Miami,NYJets,-3.0,-2.5,Team 1,Team 1,66%,34%,34.0,13.0,47.0,-0.5,Team 1
1101,2016,15,TampaBay,Dallas,,-7.0,Team 1,Team 2,54%,46%,20.0,26.0,46.0,,Team 2
1102,2016,15,Detroit,NYGiants,,-4.0,Team 1,Team 2,49%,51%,6.0,17.0,23.0,,Team 2
1103,2016,15,Philadelphia,Baltimore,-6.0,-5.0,Team 2,Team 2,21%,79%,26.0,27.0,53.0,-1.0,Team 2
1104,2016,15,GreenBay,Chicago,,-4.5,Team 1,Team 1,79%,21%,30.0,27.0,57.0,,Team 1
1105,2016,15,Indianapolis,Minnesota,,-5.0,Team 1,Team 2,44%,56%,34.0,6.0,40.0,,Team 1
1106,2016,15,Cleveland,Buffalo,-10.0,-10.5,Team 2,Team 2,33%,67%,13.0,33.0,46.0,0.5,Team 2
1107,2016,15,Tennessee,KansasCity,,-6.0,Team 1,Team 2,42%,58%,19.0,17.0,36.0,,Team 1
1108,2016,15,Jacksonville,Houston,,-3.5,Team 1,Team 2,27%,73%,20.0,21.0,41.0,,Team 2
1109,2016,15,NewOrleans,Arizona,-2.5,-3.0,Team 2,Team 2,35%,65%,48.0,41.0,89.0,0.5,Team 1
1110,2016,15,SanFrancisco,Atlanta,,-14.0,Team 1,Team 2,17%,83%,13.0,41.0,54.0,,Team 2
1111,2016,15,NewEngland,Denver,-3.0,-3.0,Team 1,Team 1,83%,17%,16.0,3.0,19.0,0.0,Team 1
1112,2016,15,Oakland,SanDiego,-2.5,-2.5,Team 1,Team 1,75%,25%,19.0,16.0,35.0,0.0,Team 1
1113,2016,15,Pittsburgh,Cincinnati,,-3.0,Team 1,Team 1,72%,28%,24.0,20.0,44.0,,Team 1
1114,2016,15,Carolina,Washington,,-7.0,Team 1,Team 2,46%,54%,26.0,15.0,41.0,,Team 1
1115,2016,16,NYGiants,Philadelphia,,-1.0,Team 1,Team 2,79%,21%,19.0,24.0,43.0,,Team 2
1116,2016,16,Washington,Chicago,-4.0,-3.0,Team 1,Team 1,71%,29%,41.0,21.0,62.0,-1.0,Team 1
1117,2016,16,Miami,Buffalo,-3.5,-4.5,Team 2,Team 2,43%,57%,34.0,31.0,65.0,1.0,Team 1
1118,2016,16,TampaBay,NewOrleans,-3.5,-3.0,Team 2,Team 2,53%,47%,24.0,31.0,55.0,-0.5,Team 2
1119,2016,16,Atlanta,Carolina,-3.5,-3.0,Team 1,Team 1,64%,36%,33.0,16.0,49.0,-0.5,Team 1
1120,2016,16,Minnesota,GreenBay,-6.5,-6.5,Team 2,Team 2,22%,78%,25.0,38.0,63.0,0.0,Team 2
1121,2016,16,NYJets,NewEngland,-16.5,-17.0,Team 2,Team 2,40%,60%,3.0,41.0,44.0,0.5,Team 2
1122,2016,16,Tennessee,Jacksonville,-4.0,-4.5,Team 1,Team 1,79%,21%,17.0,38.0,55.0,0.5,Team 2
1123,2016,16,SanDiego,Cleveland,-6.5,-5.0,Team 1,Team 1,76%,24%,17.0,20.0,37.0,-1.5,Team 2
1124,2016,16,Indianapolis,Oakland,-3.5,-3.5,Team 2,Team 2,44%,56%,25.0,33.0,58.0,0.0,Team 2
1125,2016,16,SanFrancisco,LosAngeles,-3.0,-6.0,Team 2,Team 2,36%,64%,22.0,21.0,43.0,3.0,Team 1
1126,2016,16,Arizona,Seattle,-6.5,-9.0,Team 2,Team 2,38%,62%,34.0,31.0,65.0,2.5,Team 1
1127,2016,16,Cincinnati,Houston,-3.5,-3.0,Team 2,Team 2,39%,61%,10.0,12.0,22.0,-0.5,Team 2
1128,2016,16,Baltimore,Pittsburgh,-3.5,-5.5,Team 2,Team 2,46%,54%,27.0,31.0,58.0,2.0,Team 2
1129,2016,16,Denver,KansasCity,-3.5,-3.5,Team 2,Team 2,30%,70%,10.0,33.0,43.0,0.0,Team 2
1130,2016,16,Detroit,Dallas,-7.0,-6.5,Team 2,Team 2,54%,46%,21.0,42.0,63.0,-0.5,Team 2
1131,2016,17,Houston,Tennessee,-3.0,-3.0,Team 2,Team 2,47%,53%,17.0,24.0,41.0,0.0,Team 2
1132,2016,17,Buffalo,NYJets,-5.0,-4.0,Team 1,Team 1,69%,31%,10.0,30.0,40.0,-1.0,Team 2
1133,2016,17,Baltimore,Cincinnati,-2.5,-2.5,Team 2,Team 1,76%,24%,10.0,27.0,37.0,0.0,Team 2
1134,2016,17,NYGiants,Washington,-5.0,-9.0,Team 2,Team 2,60%,40%,19.0,10.0,29.0,4.0,Team 1
1135,2016,17,GreenBay,Detroit,-3.0,-3.5,Team 1,Team 1,63%,37%,31.0,24.0,55.0,0.5,Team 1
1136,2016,17,Jacksonville,Indianapolis,-7.0,-5.5,Team 2,Team 2,32%,68%,20.0,24.0,44.0,-1.5,Team 2
1137,2016,17,Dallas,Philadelphia,-6.5,-6.5,Team 2,Team 2,72%,28%,13.0,27.0,40.0,0.0,Team 2
1138,2016,17,Chicago,Minnesota,-6.5,-6.5,Team 2,Team 2,48%,52%,10.0,38.0,48.0,0.0,Team 2
1139,2016,17,Carolina,TampaBay,-3.5,-3.5,Team 2,Team 2,34%,66%,16.0,17.0,33.0,0.0,Team 2
1140,2016,17,Cleveland,Pittsburgh,-12.5,-3.5,Team 2,Team 2,22%,78%,24.0,27.0,51.0,-9.0,Team 2
1141,2016,17,NewOrleans,Atlanta,-6.5,-7.5,Team 2,Team 2,48%,52%,32.0,38.0,70.0,1.0,Team 2
1142,2016,17,NewEngland,Miami,-6.0,-8.0,Team 1,Team 1,56%,44%,35.0,14.0,49.0,2.0,Team 1
1143,2016,17,Arizona,LosAngeles,-7.5,-7.0,Team 1,Team 1,69%,31%,44.0,6.0,50.0,-0.5,Team 1
1144,2016,17,KansasCity,SanDiego,-4.5,-6.0,Team 1,Team 1,72%,28%,37.0,27.0,64.0,1.5,Team 1
1145,2016,17,Seattle,SanFrancisco,-9.0,-11.5,Team 1,Team 1,82%,18%,25.0,23.0,48.0,2.5,Team 1
1146,2016,17,Oakland,Denver,-3.5,-1.0,Team 2,Team 2,30%,70%,6.0,24.0,30.0,-2.5,Team 2
1147,2016,18,Oakland,Houston,-2.5,-4.0,Team 2,Team 2,42%,58%,14.0,27.0,41.0,1.5,Team 2
1148,2016,18,Detroit,Seattle,,-8.5,Team 1,Team 2,59%,41%,6.0,26.0,32.0,,Team 2
1149,2016,18,Miami,Pittsburgh,-10.0,-12.0,Team 2,Team 2,51%,49%,12.0,30.0,42.0,2.0,Team 2
1150,2016,18,NYGiants,GreenBay,-3.5,-5.0,Team 2,Team 2,46%,54%,13.0,38.0,51.0,1.5,Team 2
1151,2016,19,Seattle,Atlanta,-4.0,-6.5,Team 2,Team 2,50%,50%,20.0,36.0,56.0,2.5,Team 2
1152,2016,19,Houston,NewEngland,-16.0,-16.5,Team 2,Team 2,32%,68%,16.0,34.0,50.0,0.5,Team 2
1153,2016,19,Pittsburgh,KansasCity,0.0,-2.0,No Favorite,Team 2,56%,44%,18.0,16.0,34.0,2.0,Team 1
1154,2016,19,GreenBay,Dallas,-4.0,-5.0,Team 2,Team 2,56%,44%,34.0,31.0,65.0,1.0,Team 1
1155,2016,20,GreenBay,Atlanta,-4.0,-6.0,Team 2,Team 2,65%,35%,21.0,44.0,65.0,2.0,Team 2
1156,2016,20,Pittsburgh,NewEngland,,-5.5,Team 1,Team 2,45%,55%,17.0,36.0,53.0,,Team 2
1157,2016,22,NewEngland,Atlanta,0.0,-3.0,No Favorite,Team 1,63%,37%,34.0,28.0,62.0,3.0,Team 1
