,index,Season,Week,Include,Team 1,Team 2,Spread Open,Spread Close,Spread Consensus Team 1,Spread Consensus Team 2,O/U Open,O/U Close,Over Consensus,Under Consensus,Moneyline Consensus Team 1,Moneyline Consensus Team 2,Game ID 1,Game ID 2
1046,2092,2016,10,True,Miami,SanDiego,48.0,49,26%,74%,-3.5,-4.5,86%,14%,23%,77%,201610MiamiSanDiego,201610SanDiegoMiami
1047,2094,2016,10,True,SanFrancisco,Arizona,48.0,47,38%,62%,-11.5,-14,57%,43%,82%,18%,201610SanFranciscoArizona,201610ArizonaSanFrancisco
1048,2096,2016,10,True,Dallas,Pittsburgh,,51,50%,50%,,-3,73%,27%,69%,31%,201610DallasPittsburgh,201610PittsburghDallas
1049,2098,2016,10,True,Seattle,NewEngland,,49.5,35%,65%,,-7.5,59%,41%,56%,44%,201610SeattleNewEngland,201610NewEnglandSeattle
1050,2100,2016,10,True,Cincinnati,NYGiants,46.0,PK,35%,65%,-2,49.5,68%,32%,44%,56%,201610CincinnatiNYGiants,201610NYGiantsCincinnati
1051,2102,2016,11,True,NewOrleans,Carolina,,53,53%,47%,,-3.5,75%,25%,59%,41%,201611NewOrleansCarolina,201611CarolinaNewOrleans
1052,2104,2016,11,True,Tennessee,Indianapolis,,54,60%,40%,,-3,79%,21%,67%,33%,201611TennesseeIndianapolis,201611IndianapolisTennessee
1053,2106,2016,11,True,Jacksonville,Detroit,,47,37%,63%,,-5.5,81%,19%,31%,69%,201611JacksonvilleDetroit,201611DetroitJacksonville
1054,2108,2016,11,True,TampaBay,KansasCity,,45,46%,54%,,-7,52%,48%,43%,57%,201611TampaBayKansasCity,201611KansasCityTampaBay
1055,2110,2016,11,True,Chicago,NYGiants,,41.5,23%,77%,,-7,55%,45%,40%,60%,201611ChicagoNYGiants,201611NYGiantsChicago
1056,2112,2016,11,True,Arizona,Minnesota,,40,54%,46%,,-2,38%,62%,64%,36%,201611ArizonaMinnesota,201611MinnesotaArizona
1057,2114,2016,11,True,Buffalo,Cincinnati,45.5,48,53%,47%,-4,-2.5,63%,37%,68%,32%,201611BuffaloCincinnati,201611CincinnatiBuffalo
1058,2116,2016,11,True,Baltimore,Dallas,,44.5,49%,51%,,-7,72%,28%,72%,28%,201611BaltimoreDallas,201611DallasBaltimore
1059,2118,2016,11,True,Pittsburgh,Cleveland,,-9,73%,27%,,45.5,42%,58%,77%,23%,201611PittsburghCleveland,201611ClevelandPittsburgh
1060,2120,2016,11,True,Miami,LosAngeles,PK,-1,71%,29%,41.0,38.5,33%,67%,64%,36%,201611MiamiLosAngeles,201611LosAngelesMiami
1061,2122,2016,11,True,NewEngland,SanFrancisco,,-12,84%,16%,,51.5,65%,35%,70%,30%,201611NewEnglandSanFrancisco,201611SanFranciscoNewEngland
1062,2124,2016,11,True,Philadelphia,Seattle,,43,31%,69%,,-6.5,67%,33%,56%,44%,201611PhiladelphiaSeattle,201611SeattlePhiladelphia
1063,2126,2016,11,True,GreenBay,Washington,,48.5,59%,41%,,-3,70%,30%,79%,21%,201611GreenBayWashington,201611WashingtonGreenBay
1064,2128,2016,11,True,Houston,Oakland,46.5,46,32%,68%,-3.5,-6.5,65%,35%,44%,56%,201611HoustonOakland,201611OaklandHouston
1065,2130,2016,12,True,Minnesota,Detroit,,42,39%,61%,,-1.5,64%,36%,39%,61%,201612MinnesotaDetroit,201612DetroitMinnesota
1066,2132,2016,12,True,Washington,Dallas,48.0,53.5,39%,61%,-6.5,-5.5,69%,31%,64%,36%,201612WashingtonDallas,201612DallasWashington
1067,2134,2016,12,True,Pittsburgh,Indianapolis,,-8.5,70%,30%,,49.5,50%,50%,57%,43%,201612PittsburghIndianapolis,201612IndianapolisPittsburgh
1068,2136,2016,12,True,SanDiego,Houston,,-2.5,61%,39%,,46,78%,22%,38%,62%,201612SanDiegoHouston,201612HoustonSanDiego
1069,2138,2016,12,True,Tennessee,Chicago,PK,-6.5,83%,17%,45.5,42,64%,36%,56%,44%,201612TennesseeChicago,201612ChicagoTennessee
1070,2140,2016,12,True,Jacksonville,Buffalo,47.0,44,39%,61%,-6.5,-8.5,79%,21%,26%,74%,201612JacksonvilleBuffalo,201612BuffaloJacksonville
1071,2142,2016,12,True,Cincinnati,Baltimore,,42,32%,68%,,-3.5,41%,59%,28%,72%,201612CincinnatiBaltimore,201612BaltimoreCincinnati
1072,2144,2016,12,True,Arizona,Atlanta,51.0,49,43%,57%,-4,-4,81%,19%,57%,43%,201612ArizonaAtlanta,201612AtlantaArizona
1073,2146,2016,12,True,SanFrancisco,Miami,,45,37%,63%,,-7,56%,44%,38%,62%,201612SanFranciscoMiami,201612MiamiSanFrancisco
1074,2148,2016,12,True,LosAngeles,NewOrleans,,45,42%,58%,,-8,61%,39%,55%,45%,201612LosAngelesNewOrleans,201612NewOrleansLosAngeles
1075,2150,2016,12,True,NYGiants,Cleveland,,-6.5,78%,22%,,47,75%,25%,81%,19%,201612NYGiantsCleveland,201612ClevelandNYGiants
1076,2152,2016,12,True,Seattle,TampaBay,,-5.5,74%,26%,,46,78%,22%,62%,38%,201612SeattleTampaBay,201612TampaBaySeattle
1077,2154,2016,12,True,Carolina,Oakland,,48.5,41%,59%,,-3.5,87%,13%,65%,35%,201612CarolinaOakland,201612OaklandCarolina
1078,2156,2016,12,True,KansasCity,Denver,,40,42%,58%,,-3.5,57%,43%,55%,45%,201612KansasCityDenver,201612DenverKansasCity
1079,2158,2016,12,True,NewEngland,NYJets,-7.5,-9.5,77%,23%,48.0,48,68%,32%,75%,25%,201612NewEnglandNYJets,201612NYJetsNewEngland
1080,2160,2016,12,True,GreenBay,Philadelphia,47.0,47.5,56%,44%,-3,-4,75%,25%,75%,25%,201612GreenBayPhiladelphia,201612PhiladelphiaGreenBay
1081,2162,2016,13,True,Dallas,Minnesota,-2.5,-3,68%,32%,43.5,43.5,60%,40%,62%,38%,201613DallasMinnesota,201613MinnesotaDallas
1082,2164,2016,13,True,Denver,Jacksonville,,-3.5,69%,31%,,38.5,41%,59%,77%,23%,201613DenverJacksonville,201613JacksonvilleDenver
1083,2166,2016,13,True,KansasCity,Atlanta,49,50,47%,53%,-4,-5,72%,28%,82%,18%,201613KansasCityAtlanta,201613AtlantaKansasCity
1084,2168,2016,13,True,Houston,GreenBay,,44.5,20%,80%,,-7,57%,43%,34%,66%,201613HoustonGreenBay,201613GreenBayHouston
1085,2170,2016,13,True,Philadelphia,Cincinnati,,42,48%,52%,,-1.5,54%,46%,58%,42%,201613PhiladelphiaCincinnati,201613CincinnatiPhiladelphia
1086,2172,2016,13,True,Detroit,NewOrleans,54.0,53.5,56%,44%,-5,-6.5,86%,14%,68%,32%,201613DetroitNewOrleans,201613NewOrleansDetroit
1087,2174,2016,13,True,SanFrancisco,Chicago,,-1,57%,43%,,44,60%,40%,51%,49%,201613SanFranciscoChicago,201613ChicagoSanFrancisco
1088,2176,2016,13,True,LosAngeles,NewEngland,,44.5,28%,72%,,-13.5,49%,51%,29%,71%,201613LosAngelesNewEngland,201613NewEnglandLosAngeles
1089,2178,2016,13,True,Miami,Baltimore,,41.5,51%,49%,,-3.5,42%,58%,58%,42%,201613MiamiBaltimore,201613BaltimoreMiami
1090,2180,2016,13,True,Buffalo,Oakland,,49,38%,62%,,-3,72%,28%,39%,61%,201613BuffaloOakland,201613OaklandBuffalo
1091,2182,2016,13,True,TampaBay,SanDiego,,49,48%,52%,,-3.5,82%,18%,70%,30%,201613TampaBaySanDiego,201613SanDiegoTampaBay
1092,2184,2016,13,True,Washington,Arizona,,48.5,51%,49%,,-2.5,74%,26%,61%,39%,201613WashingtonArizona,201613ArizonaWashington
1093,2186,2016,13,True,NYGiants,Pittsburgh,,49.5,58%,42%,,-6.5,75%,25%,68%,32%,201613NYGiantsPittsburgh,201613PittsburghNYGiants
1094,2188,2016,13,True,Carolina,Seattle,,44,49%,51%,,-8.5,62%,38%,51%,49%,201613CarolinaSeattle,201613SeattleCarolina
1095,2190,2016,13,True,Indianapolis,NYJets,,48.5,61%,39%,,-1,54%,46%,64%,36%,201613IndianapolisNYJets,201613NYJetsIndianapolis
1096,2192,2016,14,True,Oakland,KansasCity,47.0,46,49%,51%,-3.5,-3.5,51%,49%,63%,37%,201614OaklandKansasCity,201614KansasCityOakland
1097,2194,2016,14,True,Denver,Tennessee,43.5,44,60%,40%,-1.5,-2,60%,40%,68%,32%,201614DenverTennessee,201614TennesseeDenver
1098,2196,2016,14,True,SanDiego,Carolina,49,48.5,41%,59%,-3,-1,82%,18%,33%,67%,201614SanDiegoCarolina,201614CarolinaSanDiego
1099,2198,2016,14,True,Houston,Indianapolis,46.5,47.5,49%,51%,-4.5,-6.5,65%,35%,53%,47%,201614HoustonIndianapolis,201614IndianapolisHouston
1100,2200,2016,14,True,Cincinnati,Cleveland,-4,-5,70%,30%,44.0,41.5,39%,61%,55%,45%,201614CincinnatiCleveland,201614ClevelandCincinnati
1101,2202,2016,14,True,Pittsburgh,Buffalo,-1.5,-2,66%,34%,47.5,45.5,49%,51%,80%,20%,201614PittsburghBuffalo,201614BuffaloPittsburgh
1102,2204,2016,14,True,Arizona,Miami,44.0,-2,62%,38%,-2.5,44,76%,24%,55%,45%,201614ArizonaMiami,201614MiamiArizona
1103,2206,2016,14,True,Chicago,Detroit,44.0,42,25%,75%,-7,-7.5,69%,31%,22%,78%,201614ChicagoDetroit,201614DetroitChicago
1104,2208,2016,14,True,Minnesota,Jacksonville,-3,-3.5,75%,25%,40.0,38,27%,73%,75%,25%,201614MinnesotaJacksonville,201614JacksonvilleMinnesota
1105,2210,2016,14,True,NewOrleans,TampaBay,PK,52,34%,66%,51.0,-2,84%,16%,32%,68%,201614NewOrleansTampaBay,201614TampaBayNewOrleans
1106,2212,2016,14,True,Washington,Philadelphia,-1,-2.5,75%,25%,47.5,48.5,75%,25%,65%,35%,201614WashingtonPhiladelphia,201614PhiladelphiaWashington
1107,2214,2016,14,True,NYJets,SanFrancisco,46.5,43,44%,56%,-1,-3,37%,63%,53%,47%,201614NYJetsSanFrancisco,201614SanFranciscoNYJets
1108,2216,2016,14,True,Seattle,GreenBay,-2.5,-3,39%,61%,46.5,47,42%,58%,38%,62%,201614SeattleGreenBay,201614GreenBaySeattle
1109,2218,2016,14,True,Atlanta,LosAngeles,-4.5,-5,67%,33%,46.0,44,60%,40%,75%,25%,201614AtlantaLosAngeles,201614LosAngelesAtlanta
1110,2220,2016,14,True,Dallas,NYGiants,-2.5,-3.5,54%,46%,47.5,47,67%,33%,42%,58%,201614DallasNYGiants,201614NYGiantsDallas
1111,2222,2016,14,True,Baltimore,NewEngland,44.5,45.5,48%,52%,-9,-6,55%,45%,50%,50%,201614BaltimoreNewEngland,201614NewEnglandBaltimore
1112,2224,2016,15,True,LosAngeles,Seattle,40.0,39.5,38%,62%,-12.5,-15.5,62%,38%,46%,54%,201615LosAngelesSeattle,201615SeattleLosAngeles
1113,2226,2016,15,True,Miami,NYJets,-3,-2.5,66%,34%,41,39.5,46%,54%,52%,48%,201615MiamiNYJets,201615NYJetsMiami
1114,2228,2016,15,True,TampaBay,Dallas,,47.5,54%,46%,,-7,56%,44%,64%,36%,201615TampaBayDallas,201615DallasTampaBay
1115,2230,2016,15,True,Detroit,NYGiants,,42,49%,51%,,-4,53%,47%,64%,36%,201615DetroitNYGiants,201615NYGiantsDetroit
1116,2232,2016,15,True,Philadelphia,Baltimore,41.5,41,21%,79%,-6,-5,52%,48%,23%,77%,201615PhiladelphiaBaltimore,201615BaltimorePhiladelphia
1117,2234,2016,15,True,GreenBay,Chicago,,-4.5,79%,21%,,40,38%,62%,72%,28%,201615GreenBayChicago,201615ChicagoGreenBay
1118,2236,2016,15,True,Indianapolis,Minnesota,,45,44%,56%,,-5,54%,46%,58%,42%,201615IndianapolisMinnesota,201615MinnesotaIndianapolis
1119,2238,2016,15,True,Cleveland,Buffalo,44.0,43,33%,67%,-10,-10.5,39%,61%,25%,75%,201615ClevelandBuffalo,201615BuffaloCleveland
1120,2240,2016,15,True,Tennessee,KansasCity,,43,42%,58%,,-6,43%,57%,44%,56%,201615TennesseeKansasCity,201615KansasCityTennessee
1121,2242,2016,15,True,Jacksonville,Houston,,39.5,27%,73%,,-3.5,66%,34%,20%,80%,201615JacksonvilleHouston,201615HoustonJacksonville
1122,2244,2016,15,True,NewOrleans,Arizona,50.0,48.5,35%,65%,-2.5,-3,73%,27%,51%,49%,201615NewOrleansArizona,201615ArizonaNewOrleans
1123,2246,2016,15,True,SanFrancisco,Atlanta,,51.5,17%,83%,,-14,79%,21%,25%,75%,201615SanFranciscoAtlanta,201615AtlantaSanFrancisco
1124,2248,2016,15,True,NewEngland,Denver,-3,-3,83%,17%,44,43.5,43%,57%,64%,36%,201615NewEnglandDenver,201615DenverNewEngland
1125,2250,2016,15,True,Oakland,SanDiego,-2.5,-2.5,75%,25%,51.0,50,78%,22%,70%,30%,201615OaklandSanDiego,201615SanDiegoOakland
1126,2252,2016,15,True,Pittsburgh,Cincinnati,,-3,72%,28%,,46,56%,44%,79%,21%,201615PittsburghCincinnati,201615CincinnatiPittsburgh
1127,2254,2016,15,True,Carolina,Washington,,51,46%,54%,,-7,69%,31%,56%,44%,201615CarolinaWashington,201615WashingtonCarolina
1128,2256,2016,16,True,NYGiants,Philadelphia,,42.5,79%,21%,,-1,63%,37%,82%,18%,201616NYGiantsPhiladelphia,201616PhiladelphiaNYGiants
1129,2258,2016,16,True,Washington,Chicago,-4,-3,71%,29%,47.0,49,59%,41%,54%,46%,201616WashingtonChicago,201616ChicagoWashington
1130,2260,2016,16,True,Miami,Buffalo,44.0,44.5,43%,57%,-3.5,-4.5,57%,43%,65%,35%,201616MiamiBuffalo,201616BuffaloMiami
1131,2262,2016,16,True,TampaBay,NewOrleans,52.5,53,53%,47%,-3.5,-3,76%,24%,60%,40%,201616TampaBayNewOrleans,201616NewOrleansTampaBay
1132,2264,2016,16,True,Atlanta,Carolina,-3.5,-3,64%,36%,52.5,49,62%,38%,36%,64%,201616AtlantaCarolina,201616CarolinaAtlanta
1133,2266,2016,16,True,Minnesota,GreenBay,43.5,44.5,22%,78%,-6.5,-6.5,64%,36%,21%,79%,201616MinnesotaGreenBay,201616GreenBayMinnesota
1134,2268,2016,16,True,NYJets,NewEngland,44.5,45,40%,60%,-16.5,-17,51%,49%,50%,50%,201616NYJetsNewEngland,201616NewEnglandNYJets
1135,2270,2016,16,True,Tennessee,Jacksonville,-4,-4.5,79%,21%,44.5,44,73%,27%,85%,15%,201616TennesseeJacksonville,201616JacksonvilleTennessee
1136,2272,2016,16,True,SanDiego,Cleveland,-6.5,-5,76%,24%,45.5,45.5,52%,48%,44%,56%,201616SanDiegoCleveland,201616ClevelandSanDiego
1137,2274,2016,16,True,Indianapolis,Oakland,52.5,52.5,44%,56%,-3.5,-3.5,74%,26%,44%,56%,201616IndianapolisOakland,201616OaklandIndianapolis
1138,2276,2016,16,True,SanFrancisco,LosAngeles,41.0,39.5,36%,64%,-3,-6,60%,40%,52%,48%,201616SanFranciscoLosAngeles,201616LosAngelesSanFrancisco
1139,2278,2016,16,True,Arizona,Seattle,44.0,43.5,38%,62%,-6.5,-9,72%,28%,23%,77%,201616ArizonaSeattle,201616SeattleArizona
1140,2280,2016,16,True,Cincinnati,Houston,41.0,41.5,39%,61%,-3.5,-3,53%,47%,42%,58%,201616CincinnatiHouston,201616HoustonCincinnati
1141,2282,2016,16,True,Baltimore,Pittsburgh,44.5,46.5,46%,54%,-3.5,-5.5,66%,34%,31%,69%,201616BaltimorePittsburgh,201616PittsburghBaltimore
1142,2284,2016,16,True,Denver,KansasCity,38.0,38,30%,70%,-3.5,-3.5,54%,46%,50%,50%,201616DenverKansasCity,201616KansasCityDenver
1143,2286,2016,16,True,Detroit,Dallas,41.5,46.5,54%,46%,-7,-6.5,61%,39%,63%,37%,201616DetroitDallas,201616DallasDetroit
1144,2288,2016,17,True,Houston,Tennessee,41.0,41,47%,53%,-3,-3,34%,66%,66%,34%,201617HoustonTennessee,201617TennesseeHouston
1145,2290,2016,17,True,Buffalo,NYJets,-5,-4,69%,31%,45.0,43,38%,62%,53%,47%,201617BuffaloNYJets,201617NYJetsBuffalo
1146,2292,2016,17,True,Baltimore,Cincinnati,41.5,-2.5,76%,24%,-2.5,40.5,60%,40%,73%,27%,201617BaltimoreCincinnati,201617CincinnatiBaltimore
1147,2294,2016,17,True,NYGiants,Washington,44.0,47,60%,40%,-5,-9,60%,40%,70%,30%,201617NYGiantsWashington,201617WashingtonNYGiants
1148,2296,2016,17,True,GreenBay,Detroit,-3,-3.5,63%,37%,46.5,50.5,63%,37%,55%,45%,201617GreenBayDetroit,201617DetroitGreenBay
1149,2298,2016,17,True,Jacksonville,Indianapolis,48.5,49,32%,68%,-7,-5.5,72%,28%,44%,56%,201617JacksonvilleIndianapolis,201617IndianapolisJacksonville
1150,2300,2016,17,True,Dallas,Philadelphia,42.5,44,72%,28%,-6.5,-6.5,80%,20%,87%,13%,201617DallasPhiladelphia,201617PhiladelphiaDallas
1151,2302,2016,17,True,Chicago,Minnesota,40.0,44,48%,52%,-6.5,-6.5,61%,39%,59%,41%,201617ChicagoMinnesota,201617MinnesotaChicago
1152,2304,2016,17,True,Carolina,TampaBay,47.5,44.5,34%,66%,-3.5,-3.5,84%,16%,41%,59%,201617CarolinaTampaBay,201617TampaBayCarolina
1153,2306,2016,17,True,Cleveland,Pittsburgh,45.5,41.5,22%,78%,-12.5,-3.5,25%,75%,24%,76%,201617ClevelandPittsburgh,201617PittsburghCleveland
1154,2308,2016,17,True,NewOrleans,Atlanta,56.0,58.5,48%,52%,-6.5,-7.5,57%,43%,52%,48%,201617NewOrleansAtlanta,201617AtlantaNewOrleans
1155,2310,2016,17,True,NewEngland,Miami,-6,-8,56%,44%,44.5,47,62%,38%,66%,34%,201617NewEnglandMiami,201617MiamiNewEngland
1156,2312,2016,17,True,Arizona,LosAngeles,-7.5,-7,69%,31%,41.5,39,58%,42%,54%,46%,201617ArizonaLosAngeles,201617LosAngelesArizona
1157,2314,2016,17,True,KansasCity,SanDiego,-4.5,-6,72%,28%,45.0,44.5,75%,25%,51%,49%,201617KansasCitySanDiego,201617SanDiegoKansasCity
1158,2316,2016,17,True,Seattle,SanFrancisco,-9,-11.5,82%,18%,44.5,45,62%,38%,75%,25%,201617SeattleSanFrancisco,201617SanFranciscoSeattle
1159,2318,2016,17,True,Oakland,Denver,42.0,40,30%,70%,-3.5,-1,36%,64%,42%,58%,201617OaklandDenver,201617DenverOakland
1160,2320,2016,18,True,Oakland,Houston,37.5,37.5,42%,58%,-2.5,-4,45%,55%,59%,41%,201618OaklandHouston,201618HoustonOakland
1161,2322,2016,18,True,Detroit,Seattle,,45.5,59%,41%,,-8.5,68%,32%,50%,50%,201618DetroitSeattle,201618SeattleDetroit
1162,2324,2016,18,True,Miami,Pittsburgh,47.5,47.5,51%,49%,-10,-12,51%,49%,41%,59%,201618MiamiPittsburgh,201618PittsburghMiami
1163,2326,2016,18,True,NYGiants,GreenBay,44.5,46.5,46%,54%,-3.5,-5,67%,33%,62%,38%,201618NYGiantsGreenBay,201618GreenBayNYGiants
1164,2328,2016,19,True,Seattle,Atlanta,49.5,51.5,50%,50%,-4,-6.5,76%,24%,74%,26%,201619SeattleAtlanta,201619AtlantaSeattle
1165,2330,2016,19,True,Houston,NewEngland,45,44.5,32%,68%,-16,-16.5,62%,38%,56%,44%,201619HoustonNewEngland,201619NewEnglandHouston
1166,2332,2016,19,True,Pittsburgh,KansasCity,PK,45.5,56%,44%,46.0,-2,63%,37%,61%,39%,201619PittsburghKansasCity,201619KansasCityPittsburgh
1167,2334,2016,19,True,GreenBay,Dallas,51.5,53.5,56%,44%,-4,-5,76%,24%,77%,23%,201619GreenBayDallas,201619DallasGreenBay
1168,2336,2016,20,True,GreenBay,Atlanta,61,61,65%,35%,-4,-6,63%,37%,72%,28%,201620GreenBayAtlanta,201620AtlantaGreenBay
1169,2338,2016,20,True,Pittsburgh,NewEngland,,49.5,45%,55%,,-5.5,66%,34%,60%,40%,201620PittsburghNewEngland,201620NewEnglandPittsburgh
1170,2340,2016,21,True,AFC,NFC,68.5,80,34%,66%,-4.5,-4,77%,23%,69%,31%,201621AFCNFC,201621NFCAFC
1171,2342,2016,22,True,NewEngland,Atlanta,PK,-3,63%,37%,56.5,57,52%,48%,47%,53%,201622NewEnglandAtlanta,201622AtlantaNewEngland
