,index,Season,Week,Include,Team 1,Team 2,Team 1 Final,Team 2 Final,Total Final,Game ID 1,Game ID 2
1146,2292,2020,6,True,Chicago,Carolina,23.0,16.0,39.0,20206ChicagoCarolina,20206CarolinaChicago
1147,2294,2020,6,True,Cincinnati,Indianapolis,27.0,31.0,58.0,20206CincinnatiIndianapolis,20206IndianapolisCincinnati
1148,2296,2020,6,True,Detroit,Jacksonville,34.0,16.0,50.0,20206DetroitJacksonville,20206JacksonvilleDetroit
1149,2298,2020,6,True,Atlanta,Minnesota,40.0,23.0,63.0,20206AtlantaMinnesota,20206MinnesotaAtlanta
1150,2300,2020,6,True,Washington,NYGiants,19.0,20.0,39.0,20206WashingtonNYGiants,20206NYGiantsWashington
1151,2302,2020,6,True,Baltimore,Philadelphia,30.0,28.0,58.0,20206BaltimorePhiladelphia,20206PhiladelphiaBaltimore
1152,2304,2020,6,True,Cleveland,Pittsburgh,7.0,38.0,45.0,20206ClevelandPittsburgh,20206PittsburghCleveland
1153,2306,2020,6,True,Houston,Tennessee,36.0,42.0,78.0,20206HoustonTennessee,20206TennesseeHouston
1154,2308,2020,6,True,NYJets,Miami,0.0,24.0,24.0,20206NYJetsMiami,20206MiamiNYJets
1155,2310,2020,6,True,GreenBay,TampaBay,10.0,38.0,48.0,20206GreenBayTampaBay,20206TampaBayGreenBay
1156,2312,2020,6,True,LARams,SanFrancisco,16.0,24.0,40.0,20206LARamsSanFrancisco,20206SanFranciscoLARams
1157,2314,2020,6,True,KansasCity,Buffalo,26.0,17.0,43.0,20206KansasCityBuffalo,20206BuffaloKansasCity
1158,2316,2020,6,True,Arizona,Dallas,38.0,10.0,48.0,20206ArizonaDallas,20206DallasArizona
1159,2318,2020,7,True,NYGiants,Philadelphia,21.0,22.0,43.0,20207NYGiantsPhiladelphia,20207PhiladelphiaNYGiants
1160,2320,2020,7,True,Pittsburgh,Tennessee,27.0,24.0,51.0,20207PittsburghTennessee,20207TennesseePittsburgh
1161,2322,2020,7,True,Detroit,Atlanta,23.0,22.0,45.0,20207DetroitAtlanta,20207AtlantaDetroit
1162,2324,2020,7,True,Cleveland,Cincinnati,37.0,34.0,71.0,20207ClevelandCincinnati,20207CincinnatiCleveland
1163,2326,2020,7,True,GreenBay,Houston,35.0,20.0,55.0,20207GreenBayHouston,20207HoustonGreenBay
1164,2328,2020,7,True,Carolina,NewOrleans,24.0,27.0,51.0,20207CarolinaNewOrleans,20207NewOrleansCarolina
1165,2330,2020,7,True,Buffalo,NYJets,18.0,10.0,28.0,20207BuffaloNYJets,20207NYJetsBuffalo
1166,2332,2020,7,True,Dallas,Washington,3.0,25.0,28.0,20207DallasWashington,20207WashingtonDallas
1167,2334,2020,7,True,TampaBay,LasVegas,45.0,20.0,65.0,20207TampaBayLasVegas,20207LasVegasTampaBay
1168,2336,2020,7,True,KansasCity,Denver,43.0,16.0,59.0,20207KansasCityDenver,20207DenverKansasCity
1169,2338,2020,7,True,SanFrancisco,NewEngland,33.0,6.0,39.0,20207SanFranciscoNewEngland,20207NewEnglandSanFrancisco
1170,2340,2020,7,True,Jacksonville,LAChargers,29.0,39.0,68.0,20207JacksonvilleLAChargers,20207LAChargersJacksonville
1171,2342,2020,7,True,Seattle,Arizona,34.0,37.0,71.0,20207SeattleArizona,20207ArizonaSeattle
1172,2344,2020,7,True,Chicago,LARams,10.0,24.0,34.0,20207ChicagoLARams,20207LARamsChicago
